% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=584969, Thu Feb 13 18:49:23 2025
1 8 -0.07727630408604944 -0.05035462122512273 0.024882780613907612 0.05567087809554652 0.9292486111136268 0.9747555202051016 0.9893110286736022 1.0292821056235417 1.0715366210078983
2 16 -0.1575518095131527 -0.08761713907762687 0.023875518776668304 0.02952351619080476 0.9292486111136268 0.9747555202051016 0.9893110286736022 1.0292821056235417 1.0715366210078983
3 24 -0.10172465374854733 -0.09738474194642244 0.06282213682894355 0.07928196319056206 0.9292486111136268 0.9747555202051016 0.9893110286736022 1.0292821056235417 1.0715366210078983
4 32 -0.2468562865198337 -0.1464134359526847 0.10006064930200025 0.12308156356824575 0.9292486111136268 0.9747555202051016 0.9893110286736022 1.0292821056235417 1.0715366210078983
5 40 -0.26380661461312455 -0.12189679701172075 0.09842337239090312 0.15678976686766377 0.9292486111136268 0.9747555202051016 0.9893110286736022 1.0292821056235417 1.0715366210078983
6 48 -0.3369194151973211 -0.11405725972879029 0.16939290173406785 0.17801330511704438 0.8051741097704836 0.837164083598931 0.9890647438724044 1.0623018096819292 1.2426249424755582
7 56 -0.29800170182779395 -0.1937151443748075 0.1737692470325731 0.3007336636634534 0.8051741097704836 0.837164083598931 0.9890647438724044 1.0623018096819292 1.2426249424755582
8 64 -0.30885911860224446 -0.14317670001400548 0.18176645076181908 0.3019327715564796 0.8051741097704836 0.837164083598931 0.9890647438724044 1.0623018096819292 1.2426249424755582
9 72 -0.2568468875186238 -0.129495423442979 0.16846475934381333 0.3125114891027724 0.8051741097704836 0.837164083598931 0.9890647438724044 1.0623018096819292 1.2426249424755582
10 80 -0.2680701668326342 -0.13203982982867013 0.2643163006267766 0.2823758498211327 0.8051741097704836 0.837164083598931 0.9890647438724044 1.0623018096819292 1.2426249424755582
11 88 -0.18984179663068143 -0.07685097749936562 0.22034590113961486 0.3693503303109574 0.6366558199662857 0.8733181113549052 0.9797152970228158 1.1643711242108248 1.2314149037453115
12 96 -0.21329356868436006 -0.09008170963539894 0.30297502348419414 0.44883998071943443 0.6366558199662857 0.8733181113549052 0.9797152970228158 1.1643711242108248 1.2314149037453115
13 104 -0.17462111314251563 -0.08749214320969438 0.3051606503910454 0.426528315896311 0.6366558199662857 0.8733181113549052 0.9797152970228158 1.1643711242108248 1.2314149037453115
14 112 -0.18064786672256447 -0.08891719672179632 0.3498009471324258 0.4160195595335991 0.6366558199662857 0.8733181113549052 0.9797152970228158 1.1643711242108248 1.2314149037453115
15 120 -0.20962752729028075 -0.14905426115826273 0.2834603864254934 0.5243805021204624 0.6366558199662857 0.8733181113549052 0.9797152970228158 1.1643711242108248 1.2314149037453115
16 128 -0.24569958294128708 -0.08962480267654153 0.2657297069837147 0.5363597167184504 0.528569989534696 0.7957059444621405 1.0081355786385116 1.0724618539152184 1.3859848639472327
17 136 -0.3335602147108829 -0.0868740654852205 0.36270339916765565 0.6001505061111396 0.528569989534696 0.7957059444621405 1.0081355786385116 1.0724618539152184 1.3859848639472327
18 144 -0.3153042880886398 -0.1553783073023987 0.24981648943200196 0.5459907477378155 0.528569989534696 0.7957059444621405 1.0081355786385116 1.0724618539152184 1.3859848639472327
19 152 -0.2575047293771805 -0.16998160597092746 0.27674200235578095 0.6121520967729729 0.528569989534696 0.7957059444621405 1.0081355786385116 1.0724618539152184 1.3859848639472327
20 160 -0.19847124901925645 -0.15858645571468674 0.2289282765652116 0.5147550507346311 0.528569989534696 0.7957059444621405 1.0081355786385116 1.0724618539152184 1.3859848639472327
21 168 -0.2608919434503389 -0.21179995358221643 0.18679079883450989 0.4582354527116149 0.5471612989761925 0.8623302227148937 0.9272467003459683 1.1220070292739113 1.355844711924126
22 176 -0.2852868165319646 -0.22706062782586223 0.2102369595534014 0.47728700691434695 0.5471612989761925 0.8623302227148937 0.9272467003459683 1.1220070292739113 1.355844711924126
23 184 -0.28245393997524576 -0.2334460455600173 0.2701561899652472 0.5446287378834728 0.5471612989761925 0.8623302227148937 0.9272467003459683 1.1220070292739113 1.355844711924126
