% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=584969, Thu Feb 13 18:49:23 2025, <python>{}</python>
1 8 0.0042723736720785424 0 0 0.004222959518610892 0.003950115156265705 0.004020385086015039 0.004202849013440955 0.004249353204022009
2 16 0.003839188647116384 0 0 0.0035270812376332747 0.003605505259773223 0.003637959499536352 0.0037462989282967723 0.003679117101763029
3 24 0.003727334931091093 0 0 0.003232473100749637 0.0033327260368078726 0.00339330520192772 0.0039351975324600575 0.0034376787795420043
4 32 0.004267939186873939 0 0 0.0034924015348858062 0.003750081728342444 0.00391464283428209 0.005730847735966989 0.003618446622000101
5 40 0.004229769158282431 0 0 0.0032300959829242933 0.0036785884695877827 0.0037448047011030628 0.0056444284553183776 0.0035425967626163735
6 48 0.005214169724194687 0 0 0.0037798869073321405 0.004617292276113654 0.004748881722101379 0.00800645745553359 0.004504454386528122
7 56 0.005689268720952495 0 0 0.00393443591629046 0.005128435340215261 0.005573320141150298 0.00853140844222708 0.004874896292296777
8 64 0.005515986716889718 0 0 0.0036180470821080774 0.005343149126244722 0.005064571307430846 0.007417553957808445 0.004903532259854914
9 72 0.004787097511698644 0 0 0.0028540104620342387 0.0044736698263744094 0.004579824686076709 0.0061843522566960435 0.004087246169001094
10 80 0.004691578625427817 0 0 0.0027499250999508213 0.00458169638154211 0.004329107738121018 0.00596232637937318 0.003908335297570257
11 88 0.004801121406602299 0 0 0.00259237651724174 0.004299271511894877 0.0045889802551031585 0.006283744171233652 0.004066917019797684
12 96 0.004227391246834604 0 0 0.0021721321651424733 0.003703540728938464 0.0039887192066331 0.0055717224123261406 0.003510182178228916
13 104 0.003702223520150098 0 0 0.0018136579008266838 0.0031590639538995055 0.003529696894127596 0.00456400821216333 0.0028748534819352154
14 112 0.003156830991687225 0 0 0.0013822244850452956 0.0027093412252586187 0.0030080885901509393 0.003723358564522017 0.002306730757339467
15 120 0.0033028882431455887 0 0 0.0014331322709605601 0.0029153763800540016 0.0029959766851993855 0.004003292982530415 0.0026734996673183926
16 128 0.0034161503509165976 0 0 0.0014006605800156032 0.003000557016119694 0.003002249726265966 0.004079087679858403 0.0028279655997091395
17 136 0.0034616246495432906 0 0 0.0013247716460236855 0.0032252958256761342 0.0027774015527870536 0.0042644665179385 0.003102811161425015
18 144 0.0034220999168462812 0 0 0.0012527113757582315 0.0031279687364930545 0.0028166234289046283 0.004292359736874387 0.0029920205725385545
19 152 0.0033510819402979 0 0 0.0011439773715131909 0.0028355467510317303 0.0028970341881359874 0.004184337408607799 0.0028665116881528866
20 160 0.0035801352728313273 0 0 0.0010313688595785142 0.003124234927074796 0.003080069704089206 0.004883306969756042 0.002884376153989494
